Predictions1,Predictions2,Predictions3,Predictions4,Updates1,Updates2,Updates3,Updates4,Targets
0.41069698,2.684596,-1.4794385,2.6873426,0.008389303,0.0061154044,0.010279439,0.0061126575,0.58444095
0.48104048,2.6836805,-1.4829481,2.68719,0.00831896,0.00611632,0.010282949,0.00611281,0.57330817
0.48256636,2.6832228,-1.4609753,2.68719,0.008317434,0.0061167777,0.010260976,0.00611281,0.58093464
0.43266964,2.6832228,-1.4608227,2.68719,0.008367331,0.0061167777,0.010260823,0.00611281,0.5946431
0.5033188,2.6836805,-1.4438848,2.68719,0.008296682,0.00611632,0.010243885,0.00611281,0.6059258
0.505455,2.6836805,-1.4228275,2.68719,0.008294545,0.00611632,0.010222828,0.00611281,0.6016262
0.5352106,2.683528,-1.4399176,2.6873426,0.00826479,0.006116472,0.010239918,0.0061126575,0.6033993
0.1335926,0.9644466,-1.4254215,2.68719,0.008666408,0.007835554,0.010225422,0.00611281,0.62434375
0.51903534,2.6823072,-1.403296,2.6870375,0.0082809655,0.006117693,0.010203296,0.006112963,0.64647967
0.5983825,2.6836805,-1.3923095,2.6870375,0.008201618,0.00611632,0.01019231,0.006112963,0.61377007
0.4557109,2.6836805,-1.3671322,2.68719,0.00834429,0.00611632,0.010167133,0.00611281,0.64759994
0.5129318,2.6836805,-1.3768978,2.68719,0.008287068,0.00611632,0.010176899,0.00611281,0.6784185
0.1371026,0.7788968,-1.386206,2.68719,0.008662898,0.008021104,0.010186207,0.00611281,0.6623715
0.4105444,2.683528,-1.3741512,2.6873426,0.008389456,0.006116472,0.010174152,0.0061126575,0.670871
0.44487667,2.6836805,-1.403296,2.6873426,0.008355124,0.00611632,0.010203296,0.0061126575,0.7090395
0.30891895,2.6836805,-1.3837646,2.6868849,0.008491081,0.00611632,0.010183766,0.006113115,0.68680924
0.37636375,2.6836805,-1.4487677,2.6868849,0.008423637,0.00611632,0.010248768,0.006113115,0.69994044
0.50102997,2.6836805,-1.431525,2.6870375,0.008298971,0.00611632,0.010231526,0.006112963,0.7085033
0.54116154,2.683528,-1.428931,2.6868849,0.008258839,0.006116472,0.010228931,0.006113115,0.72081137
0.6203556,2.6836805,-1.4403753,2.6868849,0.008179645,0.00611632,0.010240375,0.006113115,0.735974
0.5666442,2.6833754,-1.4277103,2.6873426,0.008233356,0.006116625,0.010227711,0.0061126575,0.757623
0.5718322,2.6833754,-1.4159608,2.6870375,0.008228169,0.006116625,0.010215961,0.006112963,0.7332545
0.5629816,2.6832228,-1.4170291,2.6868849,0.008237019,0.0061167777,0.01021703,0.006113115,0.77225405
0.6166935,2.6836805,-1.37644,2.6868849,0.008183307,0.00611632,0.010176442,0.006113115,0.759319
0.13344002,0.99282795,-1.3813232,2.6870375,0.008666561,0.0078071724,0.010181324,0.006112963,0.76909536
0.7241173,2.6833754,-1.3935302,2.6870375,0.008075884,0.006116625,0.010193531,0.006112963,0.7569695
0.7303734,2.6833754,-1.3891052,2.6870375,0.008069627,0.006116625,0.010189106,0.006112963,0.8003933
0.13206673,1.0170898,-1.3816284,2.68719,0.008667934,0.0077829105,0.010181629,0.00611281,0.8055896
0.13221931,1.0584421,-1.3244069,2.6873426,0.008667781,0.0077415584,0.010124408,0.0061126575,0.8250537
0.6585031,2.683528,-1.3495841,2.6870375,0.008141497,0.006116472,0.010149584,0.006112963,0.82035106
0.13572884,0.86343193,-1.3399711,2.6868849,0.008664272,0.007936569,0.010139971,0.006113115,0.83237237
0.4944687,2.6836805,-1.3411918,2.6873426,0.008305532,0.00611632,0.010141192,0.0061126575,0.8272383
0.55214787,2.6832228,-1.3753719,2.6873426,0.008247853,0.0061167777,0.010175373,0.0061126575,0.8385203
0.45204878,2.6824598,-1.3898681,2.6873426,0.008347952,0.0061175404,0.0101898685,0.0061126575,0.86199266
0.5068283,2.6832228,-1.4098573,2.6870375,0.008293172,0.0061167777,0.0102098575,0.006112963,0.84347326
0.5291071,2.6832228,-1.4097047,2.6868849,0.008270893,0.0061167777,0.010209706,0.006113115,0.85832095
0.53856754,2.6833754,-1.3788818,2.68719,0.008261433,0.006116625,0.010178883,0.00611281,0.0059917853
0.5852599,2.6832228,-1.4130616,2.6870375,0.008214741,0.0061167777,0.010213062,0.006112963,0.0030893148
0.58739614,2.6832228,-1.4171817,2.6868849,0.008212605,0.0061167777,0.010217182,0.006113115,0.039517194
0.13557625,0.8840318,-1.4179447,2.6870375,0.0086644245,0.007915969,0.010217945,0.006112963,0.019199615
0.698329,2.6824598,-1.3936828,2.6868849,0.008101671,0.0061175404,0.010193683,0.006113115,-0.0049795285
0.7415123,2.683528,-1.3678951,2.6870375,0.008058488,0.006116472,0.010167896,0.006112963,0.04062077
0.7363243,2.6836805,-1.3205922,2.6870375,0.008063677,0.00611632,0.010120593,0.006112963,0.05999955
0.8257418,2.6833754,-1.3218129,2.6870375,0.007974259,0.006116625,0.010121814,0.006112963,0.059261497
0.9195852,2.6836805,-1.265507,2.6870375,0.007880415,0.00611632,0.010065507,0.006112963,0.08622804
0.8876939,2.683528,-1.2890058,2.6868849,0.007912307,0.006116472,0.010089006,0.006113115,0.073625
0.8863206,2.6836805,-1.3158618,2.6870375,0.00791368,0.00611632,0.010115863,0.006112963,0.10692178
0.82925135,2.6832228,-1.3010608,2.6870375,0.007970749,0.0061167777,0.010101061,0.006112963,0.08097638
0.76440096,2.6821547,-1.2984662,2.6859694,0.008035599,0.0061178454,0.010098467,0.0061140307,0.09823654
0.7082472,2.6832228,-1.3476005,2.6868849,0.008091753,0.0061167777,0.0101476,0.006113115,0.12880924
0.620203,2.6833754,-1.335088,2.6870375,0.008179798,0.006116625,0.010135089,0.006112963,0.12450876
0.1311512,1.1075759,-1.359808,2.6868849,0.008668849,0.0076924246,0.010159809,0.006113115,0.14331512
0.6389713,2.6833754,-1.3727779,2.6868849,0.008161029,0.006116625,0.010172779,0.006113115,0.13276348
0.64110756,2.683528,-1.359808,2.6868849,0.008158893,0.006116472,0.010159809,0.006113115,0.14374813
0.6140995,2.6833754,-1.4045167,2.6868849,0.008185901,0.006116625,0.010204517,0.006113115,0.17128563
0.7290001,2.6832228,-1.4057374,2.6868849,0.008071001,0.0061167777,0.010205738,0.006113115,0.16877827
0.7962918,2.683528,-1.4327457,2.6870375,0.008003709,0.006116472,0.010232746,0.006112963,0.1790545
0.8071261,2.6833754,-1.4093995,2.686122,0.007992874,0.006116625,0.0102094,0.0061138785,0.2187667
0.8948655,2.6832228,-1.4206913,2.6870375,0.007905135,0.0061167777,0.010220692,0.006112963,0.19789726
0.9353018,2.6833754,-1.3926147,2.6870375,0.007864699,0.006116625,0.010192616,0.006112963,0.1684276
0.9429312,2.6832228,-1.3781189,2.6870375,0.007857069,0.0061167777,0.01017812,0.006112963,0.2274193
0.93926907,2.6833754,-1.3509574,2.6859694,0.007860731,0.006116625,0.010150958,0.0061140307,0.22045697
0.9659725,2.6836805,-1.3167773,2.6868849,0.0078340275,0.00611632,0.010116778,0.006113115,0.24168229
0.9302664,2.6832228,-1.2946515,2.6868849,0.007869734,0.0061167777,0.010094652,0.006113115,0.23421928
0.8362704,2.6833754,-1.2800031,2.6870375,0.00796373,0.006116625,0.010080003,0.006112963,0.23579054
0.80132776,2.6832228,-1.2848859,2.6868849,0.007998672,0.0061167777,0.010084886,0.006113115,0.26700658
0.79110384,2.6832228,-1.2876325,2.6868849,0.008008896,0.0061167777,0.010087633,0.006113115,0.25023422
0.74227524,2.6833754,-1.3353932,2.68719,0.008057726,0.006116625,0.010135394,0.00611281,0.26942044
0.68978405,2.6833754,-1.3327992,2.6873426,0.008110216,0.006116625,0.0101328,0.0061126575,0.26412305
0.7366295,2.6832228,-1.3877319,2.6870375,0.008063371,0.0061167777,0.010187733,0.006112963,0.28381982
0.7743192,2.6833754,-1.3837646,2.6870375,0.008025682,0.006116625,0.010183766,0.006112963,0.27184695
0.8184176,2.6833754,-1.4020753,2.6870375,0.007981583,0.006116625,0.010202076,0.006112963,0.30157083
0.7788968,2.6832228,-1.4240482,2.6868849,0.008021104,0.0061167777,0.010224049,0.006113115,0.33301872
0.8062106,2.682002,-1.4351871,2.6870375,0.00799379,0.006117998,0.010235188,0.006112963,0.327745
0.8777752,2.6833754,-1.4318302,2.6868849,0.007922226,0.006116625,0.01023183,0.006113115,0.32826576
0.9011216,2.6833754,-1.4376287,2.6868849,0.007898879,0.006116625,0.010237629,0.006113115,0.34152952
0.93438625,2.6833754,-1.4753187,2.686122,0.007865614,0.006116625,0.010275319,0.0061138785,0.3441333
1.0003052,2.6823072,-1.447547,2.6870375,0.0077996952,0.006117693,0.010247547,0.006112963,0.34702575
0.9290457,2.6832228,-1.4460211,2.6870375,0.007870954,0.0061167777,0.010246022,0.006112963,0.3637494
0.93682766,2.6821547,-1.4194705,2.686122,0.007863173,0.0061178454,0.010219471,0.0061138785,0.38794398
0.957275,2.682002,-1.379187,2.6868849,0.007842725,0.006117998,0.010179188,0.006113115,0.3659582
0.9708553,2.6832228,-1.3207448,2.6873426,0.0078291455,0.0061167777,0.010120746,0.0061126575,0.38222837
0.82162195,2.6836805,-1.2934308,2.6870375,0.007978379,0.00611632,0.010093431,0.006112963,0.39220062
0.8072787,2.6836805,-1.3047229,2.6868849,0.007992722,0.00611632,0.010104723,0.006113115,0.40321124
0.76577425,2.683528,-1.3097583,2.6870375,0.0080342265,0.006116472,0.010109759,0.006112963,0.41244087
0.13817072,0.7399864,-1.3085376,2.6859694,0.00866183,0.008060014,0.010108538,0.0061140307,0.38518387
0.13313484,0.9719234,-1.3424125,2.6859694,0.0086668655,0.007828077,0.010142413,0.0061140307,0.4337162
0.781796,2.6836805,-1.4098573,2.6868849,0.008018205,0.00611632,0.0102098575,0.006113115,0.46288234
0.6804758,2.6836805,-1.4498358,2.6870375,0.008119524,0.00611632,0.010249836,0.006112963,0.4524242
0.63744545,2.6836805,-1.4672314,2.6868849,0.008162555,0.00611632,0.010267233,0.006113115,0.50655013
0.6191349,2.6833754,-1.4631115,2.6870375,0.008180866,0.006116625,0.010263112,0.006112963,0.49029317
0.66430146,2.6821547,-1.4841688,2.6868849,0.008135699,0.0061178454,0.01028417,0.006113115,0.4904313
0.7080946,2.6832228,-1.4606701,2.6870375,0.008091906,0.0061167777,0.01026067,0.006112963,0.47485954
0.718318,2.6833754,-1.5122452,2.6873426,0.008081682,0.006116625,0.010312245,0.0061126575,0.49588948
0.791409,2.6824598,-1.523232,2.6868849,0.008008592,0.0061175404,0.010323233,0.006113115,0.5278727
0.8623638,2.6821547,-1.499733,2.6868849,0.007937637,0.0061178454,0.010299734,0.006113115,0.5270644
0.90707254,2.6833754,-1.4928663,2.6868849,0.007892928,0.006116625,0.010292867,0.006113115,0.5325391
0.93682766,2.6833754,-1.4939344,2.6868849,0.007863173,0.006116625,0.010293935,0.006113115,0.54519165
0.8509197,2.683528,-1.4745556,2.6870375,0.007949081,0.006116472,0.010274556,0.006112963,0.557412
0.8573284,2.6833754,-1.4548712,2.6859694,0.007942672,0.006116625,0.010254871,0.0061140307,0.5654702
0.1383233,0.7070265,-1.4191654,2.6868849,0.008661677,0.008092973,0.010219166,0.006113115,0.58444095
0.78988314,2.6836805,-1.3874267,2.6868849,0.008010117,0.00611632,0.0101874275,0.006113115,0.57330817
0.7438011,2.683528,-1.4069581,2.6870375,0.008056199,0.006116472,0.010206959,0.006112963,0.58093464
0.66689545,2.6823072,-1.4046693,2.6868849,0.008133105,0.006117693,0.01020467,0.006113115,0.5946431
0.7338829,2.683528,-1.4635693,2.6868849,0.008066118,0.006116472,0.01026357,0.006113115,0.6059258
0.69344616,2.683528,-1.4876783,2.6868849,0.008106554,0.006116472,0.010287679,0.006113115,0.6016262
0.66918427,2.6836805,-1.5587854,2.6868849,0.008130816,0.00611632,0.010358786,0.006113115,0.6033993
0.69619274,2.6836805,-1.6086822,2.6870375,0.008103807,0.00611632,0.010408683,0.006112963,0.62434375
0.7068739,2.6833754,-1.7122912,2.686122,0.008093126,0.006116625,0.010512292,0.0061138785,0.64647967
0.70000744,2.6832228,-1.7989624,2.686122,0.008099993,0.0061167777,0.010598963,0.0061138785,0.61377007
0.75967026,2.6833754,-1.8125429,2.6856642,0.00804033,0.006116625,0.010612544,0.006114336,0.64759994
0.7622647,2.6833754,-1.8516062,2.686122,0.008037736,0.006116625,0.010651607,0.0061138785,0.6784185
0.82528406,2.6832228,-1.868391,2.6859694,0.007974717,0.0061167777,0.010668391,0.0061140307,0.6623715
0.82055384,2.6832228,-1.8700695,2.6859694,0.007979447,0.0061167777,0.010670071,0.0061140307,0.670871
0.79842806,2.6832228,-1.8639659,2.6859694,0.008001572,0.0061167777,0.010663967,0.0061140307,0.7090395
0.82650477,2.6832228,-1.8480967,2.6870375,0.007973496,0.0061167777,0.010648098,0.006112963,0.68680924
0.13481331,0.9099717,-1.8390937,2.6870375,0.008665187,0.007890029,0.010639095,0.006112963,0.69994044
0.7361717,2.6832228,-1.7978942,2.6870375,0.008063829,0.0061167777,0.010597895,0.006112963,0.7085033
0.7303734,2.6836805,-1.8331428,2.6868849,0.008069627,0.00611632,0.010633144,0.006113115,0.72081137
0.66567475,2.6833754,-1.793927,2.6868849,0.008134326,0.006116625,0.010593927,0.006113115,0.735974
0.75356674,2.683528,-1.7843138,2.6868849,0.008046434,0.006116472,0.010584314,0.006113115,0.757623
0.77309847,2.683528,-1.7524223,2.6868849,0.008026902,0.006116472,0.010552422,0.006113115,0.7332545
0.7267113,2.6836805,-1.7515068,2.6870375,0.008073289,0.00611632,0.010551507,0.006112963,0.77225405
0.13725519,0.7752347,-1.68925,2.6868849,0.008662745,0.008024766,0.010489251,0.006113115,0.759319
0.13221931,1.0413523,-1.6901659,2.686122,0.008667781,0.007758648,0.010490167,0.0061138785,0.76909536
0.8118563,2.6836805,-1.71458,2.6868849,0.007988144,0.00611632,0.010514581,0.006113115,0.7569695
0.65804535,2.6823072,-1.7035936,2.6870375,0.008141955,0.006117693,0.010503595,0.006112963,0.8003933
0.63607216,2.6836805,-1.7150378,2.6868849,0.008163928,0.00611632,0.010515039,0.006113115,0.8055896
0.6775766,2.6832228,-1.7478445,2.686122,0.008122424,0.0061167777,0.010547845,0.0061138785,0.8250537
0.76318026,2.6832228,-1.7096972,2.6870375,0.00803682,0.0061167777,0.010509698,0.006112963,0.82035106
0.7779813,2.683528,-1.9884796,2.6868849,0.00802202,0.006116472,0.010788481,0.006113115,0.83237237
0.8123141,2.6836805,-2.0189974,2.686122,0.007987686,0.00611632,0.010818998,0.0061138785,0.8272383
0.7938504,2.6832228,-2.0319676,2.6859694,0.00800615,0.0061167777,0.010831968,0.0061140307,0.8385203
0.77691317,2.6832228,-2.0908675,2.686122,0.008023087,0.0061167777,0.0108908685,0.0061138785,0.86199266
0.7729459,2.6832228,-2.1213856,2.6859694,0.008027054,0.0061167777,0.010921386,0.0061140307,0.84347326
0.7412071,2.6833754,-2.1273365,2.686122,0.008058794,0.006116625,0.010927337,0.0061138785,0.85832095
0.7302208,2.6832228,-2.124895,2.6859694,0.00806978,0.0061167777,0.010924895,0.0061140307,0.0059917853
0.75600815,2.6833754,-2.0955977,2.6859694,0.008043992,0.006116625,0.010895599,0.0061140307,0.0030893148
