Inputs,Targets,States1,States2,States3,States4,States5,States6,States7,States8
1.0,0.0,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.639887,-2.6403449,-2.6400397,-2.6403449,-2.6403449,-2.6403449,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.6401923,-2.6401923,-2.6400397,-2.6412604,-2.639887,-2.6401923,-2.6401923,-2.6400397,-2.6401923,-2.639887,-2.639887,-2.6403449
0.0,1.0,-2.639887,-2.6401923,-2.6743724,-2.6415656,2.6612496,-2.6415656,-2.6412604,2.665217,2.6687264,2.6772718,2.660029,-2.669337,2.647059,-2.6412604,-2.6415656,2.645533,2.6467538,2.6528573,2.6502633,-2.6716259,2.6469064,-2.6412604,-2.6415656,2.645533,2.6467538,2.650416,2.6502633,-2.670863,2.6466012,-2.6412604,-2.6415656,2.645533
1.0,1.0,2.6466012,2.650721,-2.6572824,-2.641413,-1.403296,-2.6415656,-2.641413,-2.6415656,-2.6403449,-2.663386,-2.6377509,-2.6389716,-2.6400397,-2.639887,-2.639887,-2.6403449,-2.6401923,-2.6403449,-2.6401923,-2.6400397,-2.6401923,-2.639887,-2.6400397,-2.6403449,-2.6400397,-2.639887,-2.6403449,-2.639887,-2.639887,-2.6400397,-2.6401923,-2.6401923
0.0,1.0,-2.6401923,-2.6403449,-2.6740673,-2.641413,2.662928,-2.6415656,-2.6412604,2.662623,2.667811,2.67834,2.6588082,-2.6681163,2.6469064,-2.6412604,-2.6415656,2.6453805,2.6467538,2.6531625,2.6502633,-2.671931,2.6467538,-2.6411078,-2.641413,2.6453805,2.6467538,2.6495004,2.650416,-2.6704051,2.6467538,-2.6411078,-2.641413,2.645533
0.0,0.0,2.6466012,2.650416,2.650416,-2.669337,2.6467538,-2.6411078,-2.6415656,2.645533,2.6467538,2.6519418,2.6551461,-2.6672008,2.6467538,-2.6411078,-2.6411078,2.645533,2.6466012,2.6528573,2.6516366,-2.6655223,2.6466012,-2.6411078,-2.641413,2.645533,2.6466012,2.6543832,2.651484,-2.6647594,2.6466012,-2.6411078,-2.641413,2.645533
1.0,1.0,2.647059,2.6542306,-2.6557565,-2.6400397,-2.6704051,-2.6411078,-2.641413,-2.641413,-2.6401923,-2.6594186,-2.6386664,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.639887,-2.6401923,-2.6403449,-2.6400397,-2.6401923,-2.639887,-2.6401923,-2.6401923,-2.6403449,-2.6403449,-2.639887,-2.639887,-2.639887,-2.6403449,-2.6403449,-2.6401923
1.0,0.0,-2.639887,-2.639887,-2.6403449,-2.6391242,-2.6400397,-2.6403449,-2.6412604,-2.6401923,-2.6401923,-2.6403449,-2.6401923,-2.6400397,-2.639887,-2.6400397,-2.639887,-2.6403449,-2.6403449,-2.6403449,-2.6401923,-2.6400397,-2.6400397,-2.6400397,-2.639887,-2.6403449,-2.6400397,-2.6401923,-2.6403449,-2.6400397,-2.6401923,-2.639887,-2.6401923,-2.6411078
0.0,1.0,-2.639887,-2.6401923,-2.6743724,-2.6412604,2.6588082,-2.6412604,-2.6415656,2.6551461,2.663691,2.6762037,2.651484,-2.6704051,2.647059,-2.6412604,-2.6415656,2.645533,2.6467538,2.650416,2.647822,-2.6733043,2.6467538,-2.6412604,-2.6415656,2.645533,2.6466012,2.647822,2.6482797,-2.6717784,2.6466012,-2.6415656,-2.6415656,2.645533
1.0,1.0,2.6467538,2.6491952,-2.6586556,-2.6401923,2.2222476,-2.6401923,-2.6411078,-2.6411078,-2.6411078,-2.666743,-2.6401923,-2.639887,-2.6401923,-2.639887,-2.639887,-2.6403449,-2.639887,-2.6401923,-2.6401923,-2.6400397,-2.6400397,-2.6400397,-2.639887,-2.6403449,-2.639887,-2.6401923,-2.6401923,-2.6389716,-2.6400397,-2.6400397,-2.639887,-2.6403449
0.0,1.0,-2.639887,-2.6401923,-2.6743724,-2.641413,2.660029,-2.641413,-2.6412604,2.654078,2.6639962,2.6771193,2.651484,-2.669337,2.6466012,-2.6411078,-2.641413,2.6453805,2.6467538,2.650416,2.647822,-2.6728466,2.6466012,-2.6411078,-2.6415656,2.645533,2.6466012,2.648127,2.648127,-2.6717784,2.6466012,-2.6412604,-2.641413,2.645533
